10000	0	0	0	2660.64	387.04	5.84323	3.77382	18.2404	5.81958
10000	1	0	0	2658.59	384.538	5.82265	3.87032	18.4814	5.77436
10000	2	0	0	2622.18	367.48	6.21181	3.93713	19.0419	5.6386
10000	3	0	0	2666.76	391.699	6.1034	3.95622	18.4692	5.82307
10000	4	0	0	2689.08	399.966	6.04709	3.84826	18.2072	5.85196
10000	5	0	0	2686.93	392.747	6.10969	3.93618	18.3787	5.93422
10000	6	0	0	2682.47	388.451	6.58263	4.11342	18.1362	5.6973
10000	7	0	0	2680.4	379.252	6.55328	4.10479	18.4926	5.68234
10000	8	0	0	2711.36	402.968	6.60702	4.09435	17.978	5.84591
10000	9	0	0	2723.96	402.484	6.72328	4.06306	17.9002	5.86338
10000	10	0	0	2724.41	412.557	6.64935	4.15779	18.0121	5.87834
10000	11	0	0	2738.19	409.413	6.81273	4.18459	17.8093	5.99312
10000	12	0	0	2717.26	399.075	7.17104	4.24712	18.049	5.8451
10000	13	0	0	2716.89	403.143	7.38075	4.23246	18.1548	5.84969
10000	14	0	0	2741.32	411.705	7.31252	4.34533	17.8394	5.74511
10000	15	0	0	2752.94	416.993	7.4348	4.32028	17.6951	5.88528
10000	16	0	0	2759.49	416.437	7.35676	4.2275	17.7676	5.90684
10000	17	0	0	2761.85	411.152	7.5389	4.30572	17.7034	5.77614
10000	18	0	0	2761.56	415.874	7.7586	4.40224	17.7612	5.80287
10000	19	0	0	2727.21	403.478	8.114	4.5349	18.2695	5.75768
10000	20	0	0	2775.24	428.147	8.00185	4.35204	17.5488	5.91816
10000	21	0	0	2749.35	402.819	8.42265	4.50505	17.8522	5.67896
10000	22	0	0	2767.3	420.298	8.28189	4.49294	17.7681	5.90673
10000	23	0	0	2755.56	422.565	8.80118	4.51091	17.8138	5.98519
10000	24	0	0	2779.88	422.165	8.52936	4.5026	17.7165	5.90337
10000	25	0	0	2745.54	416.223	9.21997	4.59341	17.9553	5.79192
10000	26	0	0	2767.71	419.128	9.2212	4.57323	17.662	5.82133
10000	27	0	0	2765.84	432.095	9.37698	4.65812	17.7814	5.98472
10000	28	0	0	2801.26	443.579	9.48199	4.64259	17.1365	6.03003
10000	29	0	0	2800.96	443.943	9.51006	4.56228	17.3116	6.09426
10000	30	0	0	2791.06	422.459	9.79334	4.75481	17.3899	5.74786
10000	31	0	0	2778.49	414.314	9.93406	4.72052	17.7105	5.75551
10000	32	0	0	2788.51	426.833	10.2596	4.769	17.348	5.91264
10000	33	0	0	2771.22	425.142	10.3711	4.68539	17.7486	5.85323
10000	34	0	0	2772.24	431.67	10.5213	4.85675	17.7702	6.03721
10000	35	0	0	2786.63	421.599	10.6871	4.8394	17.4816	5.84708
10000	36	0	0	2752.44	415.86	11.1859	4.7323	17.9377	5.79001
10000	37	0	0	2774.48	429.325	11.2217	4.99643	17.6606	5.84309
10000	38	0	0	2759.85	415.557	11.2789	4.84786	17.9571	5.84772
10000	39	0	0	2778.15	419.215	11.4721	4.77193	17.6486	5.852
10000	40	0	0	2827.11	434.905	11.323	4.8382	16.9606	5.90096
10000	41	0	0	2786.45	416.859	12.0201	4.89686	17.3862	5.82521
10000	42	0	0	2773.46	436.227	12.2495	4.94586	17.6818	6.05354
10000	43	0	0	2746.68	399.028	12.7601	4.86492	17.8596	5.81885
10000	44	0	0	2774.79	419.256	12.4995	5.03792	17.7151	5.86333
10000	45	0	0	2774.96	406.327	12.7175	4.86568	17.6182	5.80551
10000	46	0	0	2794.48	439.685	12.9207	4.85803	17.2941	6.03414
10000	47	0	0	2760.7	403.618	13.2415	4.84782	17.7686	5.7797
10000	48	0	0	2773.83	396.085	13.299	4.87788	17.6481	5.73703
10000	49	0	0	2750.7	406.923	13.917	4.84957	17.7818	5.85635
10000	50	0	0	2748.53	385.247	13.6389	4.84329	17.9914	5.48464
10000	51	0	0	2767.36	407.83	14.0159	4.87412	17.6813	5.87592
10000	52	0	0	2769.43	387.778	14.105	4.87202	17.6041	5.68801
10000	53	0	0	2777.48	403.687	14.4992	4.93424	17.4301	5.84265
