10000	0	0	0	2560.34	207.303	5.62958	3.58227	45.2085	4.12638
10000	1	0	0	2579.15	210.465	6.6817	3.77561	45.2464	4.20013
10000	2	0	0	2597.26	212.722	7.65856	3.94736	45.1285	4.17974
10000	3	0	0	2613.78	212.006	8.54263	4.07771	45.2767	4.07154
10000	4	0	0	2633.62	217.189	9.60793	4.33021	45.5064	4.28671
10000	5	0	0	2625.42	199.616	10.8895	4.26214	45.2821	3.9126
10000	6	0	0	2607.76	191.454	12.7433	4.21951	45.4209	3.94135
10000	7	0	0	2604.49	179.829	14.1219	4.20711	45.2837	3.916
10000	8	0	0	2605.92	173.916	15.4144	4.19196	45.3747	3.95549
10000	9	0	0	2603.06	161.533	16.7939	3.98907	45.3581	3.93105
10000	10	0	0	2585.91	152.449	18.5598	3.91294	45.1742	3.89311
10000	11	0	0	2585.42	146.223	20.0696	3.82132	45.1881	3.8054
10000	12	0	0	2585.53	142.428	21.5221	3.76239	45.1694	3.80668
10000	13	0	0	2590.86	138.195	22.7755	3.78622	45.4667	3.85705
10000	14	0	0	2588.63	139.633	23.9711	3.84528	45.4495	3.91071
10000	15	0	0	2584.7	138.922	25.5294	3.77116	45.1615	3.79552
10000	16	0	0	2584.98	144.511	27.202	3.84796	45.1271	3.81448
10000	17	0	0	2585.12	145.692	28.6493	3.89212	45.2002	3.83909
10000	18	0	0	2586.34	147.246	29.7037	3.85044	45.3563	3.75986
10000	19	0	0	2593.52	153.893	31.424	3.9116	45.2868	3.89167
10000	20	0	0	2596.1	162.017	33.073	3.98738	45.3452	3.85578
10000	21	0	0	2608.81	171.129	34.7616	4.06499	45.2392	3.97022
10000	22	0	0	2611.66	180.558	36.0953	4.08389	45.3833	3.94383
10000	23	0	0	2613.01	189.211	37.3478	4.29496	45.4631	3.97829
10000	24	0	0	2626.63	209.975	39.0966	4.30259	45.4196	4.06065
10000	25	0	0	2622.32	205.571	40.1484	4.14904	45.4504	4.11052
10000	26	0	0	2609.02	208.235	41.2487	4.07992	45.4535	4.08291
10000	27	0	0	2611.14	217.046	42.7272	3.98461	45.2905	4.11329
10000	28	0	0	2592.35	217.786	43.6041	3.73795	45.3702	4.10472
10000	29	0	0	2564.95	207.209	44.3468	3.46783	45.478	4.07623
