10000	0	0	0	0.00012044751385320096	7.587939438086128e-05	0.00020369156530096417	0.00011378109346736731
10000	1	0	0	0.00012117544244015656	7.894015678366185e-05	0.00020529459918797527	0.00011943941076610892
10000	2	0	0	0.00012161537200451458	8.20267752012719e-05	0.00020626552059958885	0.00012522271693947182
10000	3	0	0	0.00012176254847650106	8.5125551433592e-05	0.00020659069383648413	0.0001311066730728233
10000	4	0	0	0.00012161537435718411	8.822132099769802e-05	0.0002062655257961757	0.0001370627621260223
10000	5	0	0	0.0001211754471199874	9.129750543900086e-05	0.0002052946095078524	0.0001430582031691412
10000	6	0	0	0.00012044752080978852	9.433620209190609e-05	0.00020369158059982423	0.0001490559663526452
10000	7	0	0	0.00011943939244762021	9.731831436626339e-05	0.00020147869450227936	0.00015501490751114788
10000	8	0	0	0.00011816171796175131	0.00010022372458779248	0.0001986861471440219	0.0001608900394825451
10000	9	0	0	0.00011662776517822125	0.00010303151007854788	0.00019535117498558198	0.0001666329539047337
10000	10	0	0	0.00011485311374556208	0.0001057202015508359	0.0001915169804370832	0.00017219240230641043
10000	11	0	0	0.00011285531361077814	0.00010826808105354825	0.00018723153535649543	0.0001775150387345449
10000	12	0	0	0.00011065351472889639	0.00011065351472889639	0.0001825463181143966	0.0001825463181143966
10000	13	0	0	0.00010826808105354825	0.00011285531361077814	0.0001775150387345449	0.00018723153535649543
10000	14	0	0	0.0001057202015508359	0.00011485311374556208	0.00017219240230641035	0.0001915169804370832
10000	15	0	0	0.00010303151007854788	0.00011662776517822125	0.0001666329539047337	0.00019535117498558198
10000	16	0	0	0.00010022372458779248	0.00011816171796175131	0.0001608900394825451	0.0001986861471440219
10000	17	0	0	9.731831436626339e-05	0.00011943939244762021	0.00015501490751114788	0.00020147869450227936
10000	18	0	0	9.433620209190609e-05	0.00012044752080978852	0.0001490559663526452	0.00020369158059982423
10000	19	0	0	9.129750543900086e-05	0.0001211754471199874	0.0001430582031691412	0.0002052946095078524
10000	20	0	0	8.822132099769802e-05	0.00012161537435718411	0.0001370627621260223	0.0002062655257961757
10000	21	0	0	8.5125551433592e-05	0.00012176254847650106	0.0001311066730728233	0.00020659069383648413
10000	22	0	0	8.20267752012719e-05	0.00012161537200451458	0.00012522271693947182	0.00020626552059958885
10000	23	0	0	7.894015678366185e-05	0.00012117544244015656	0.00011943941076610892	0.00020529459918797527
10000	24	0	0	7.587939438086128e-05	0.00012044751385320096	0.00011378109346736731	0.00020369156530096417
10000	25	0	0	0.00012630508341570095	7.878658930070955e-05	0.0002059411118995543	0.00011471829781350873
10000	26	0	0	0.0001270868381356587	8.202677585287288e-05	0.0002075708274605012	0.00012044754052012335
10000	27	0	0	0.00012755938030851118	8.529803163143259e-05	0.00020855796070217946	0.00012630511080634387
10000	28	0	0	0.0001277174810098486	8.858584215397678e-05	0.00020888857211428234	0.0001322664197353763
10000	29	0	0	0.00012755938283575313	9.187407208836758e-05	0.000208557965985639	0.00013830261394678767
10000	30	0	0	0.00012708684316208233	9.514501481141392e-05	0.00020757083795248745	0.00014438048300006868
10000	31	0	0	0.00012630509088587533	9.837948328852046e-05	0.00020594112745255118	0.00015046246928411563
10000	32	0	0	0.00012522269850358107	0.00010155694598785279	0.00020369158314963436	0.0001565068000282116
10000	33	0	0	0.00012385137496826698	0.00010465571040323028	0.00020085306484800554	0.00016246775913940115
10000	34	0	0	0.00012220568800088845	0.00010765315527523807	0.00019746361892519445	0.00016829611323159092
10000	35	0	0	0.00012030272720915299	0.00011052601079240521	0.00019356737483269696	0.00017393970116997344
10000	36	0	0	0.00011816172134150223	0.00011325068397577405	0.00018921331704181463	0.00017934418972234939
10000	37	0	0	0.0001158036241844666	0.0001158036241844666	0.0001844539896412518	0.0001844539896412518
10000	38	0	0	0.00011325068397577405	0.00011816172134150223	0.00017934418972234939	0.00018921331704181463
10000	39	0	0	0.00011052601079240521	0.00012030272720915299	0.00017393970116997344	0.00019356737483269696
10000	40	0	0	0.00010765315527523807	0.00012220568800088845	0.00016829611323159092	0.00019746361892519445
10000	41	0	0	0.00010465571040323028	0.00012385137496826698	0.00016246775913940115	0.00020085306484800554
10000	42	0	0	0.00010155694598785279	0.00012522269850358107	0.0001565068000282116	0.00020369158314963436
10000	43	0	0	9.837948328852046e-05	0.00012630509088587533	0.00015046246928411563	0.00020594112745255118
10000	44	0	0	9.514501481141392e-05	0.00012708684316208233	0.00014438048300006868	0.00020757083795248745
10000	45	0	0	9.187407208836758e-05	0.00012755938283575313	0.00013830261394678767	0.000208557965985639
10000	46	0	0	8.858584215397678e-05	0.0001277174810098486	0.0001322664197353763	0.00020888857211428234
10000	47	0	0	8.529803163143252e-05	0.00012755938030851118	0.00012630511080634376	0.00020855796070217946
10000	48	0	0	8.202677585287288e-05	0.0001270868381356587	0.00012044754052012335	0.0002075708274605012
10000	49	0	0	7.878658930070955e-05	0.00012630508341570095	0.00011471829781350873	0.0002059411118995543
10000	50	0	0	0.0001322663917170717	8.170194400499358e-05	0.00020757082483750477	0.0001153948370993808
10000	51	0	0	0.00013310423059104834	8.512555281133475e-05	0.00020921996232748616	0.00012117546817922948
10000	52	0	0	0.00013361076135208954	8.858584288527536e-05	0.00021021889706972793	0.00012708686452438654
10000	53	0	0	0.00013378024851755098	9.206747563611393e-05	0.00021055346735323534	0.0001331042575290936
10000	54	0	0	0.00013361076406128523	9.555332784447699e-05	0.0002102189024164285	0.0001391985512940912
10000	55	0	0	0.00013310423597865666	9.902453743510765e-05	0.0002092199729447575	0.00014533622486867103
10000	56	0	0	0.0001322663997223007	0.00010246059464409867	0.00020757084057548413	0.0001514793383852151
10000	57	0	0	0.00013110665463908518	0.00010583948301239567	0.00020529461466779113	0.0001575856630898001
10000	58	0	0	0.00012963783165635104	0.0001091378734070433	0.000202422640418954	0.00016360895346786595
10000	59	0	0	0.00012787588216679402	0.00011233137263850376	0.00019899355623059054	0.00016949937627630892
10000	60	0	0	0.00012583950111250258	0.0001153948262269221	0.0001950521689816929	0.00017520410618228205
10000	61	0	0	0.0001235496994957136	0.00011830267252734603	0.00019064820282516242	0.00018066809086175653
10000	62	0	0	0.00012102934284595404	0.00012102934284595404	0.00018583497998147917	0.00018583497998147917
10000	63	0	0	0.00011830267252734603	0.0001235496994957136	0.00018066809086175653	0.00019064820282516242
10000	64	0	0	0.0001153948262269221	0.00012583950111250258	0.00017520410618228205	0.0001950521689816929
10000	65	0	0	0.00011233137263850376	0.00012787588216679402	0.00016949937627630892	0.00019899355623059054
10000	66	0	0	0.0001091378734070433	0.00012963783165635104	0.00016360895346786595	0.000202422640418954
10000	67	0	0	0.00010583948301239567	0.00013110665463908518	0.0001575856630898001	0.00020529461466779113
10000	68	0	0	0.00010246059464409867	0.0001322663997223007	0.0001514793383852151	0.00020757084057548413
10000	69	0	0	9.902453743510765e-05	0.00013310423597865666	0.00014533622486867103	0.0002092199729447575
10000	70	0	0	9.555332784447699e-05	0.00013361076406128523	0.0001391985512940912	0.0002102189024164285
10000	71	0	0	9.206747563611393e-05	0.00013378024851755098	0.0001331042575290936	0.00021055346735323534
10000	72	0	0	8.858584288527536e-05	0.00013361076135208954	0.0001270868645243864	0.00021021889706972793
10000	73	0	0	8.512555281133475e-05	0.00013310423059104834	0.00012117546817922948	0.00020921996232748616
10000	74	0	0	8.170194400499358e-05	0.0001322663917170717	0.0001153948370993808	0.00020757082483750477
