5.0	20.0
5.201005025125628	20.0
5.402010050251256	20.0
5.603015075376884	20.0
5.8040201005025125	20.0
6.005025125628141	20.0
6.206030150753769	20.0
6.407035175879397	20.0
6.608040201005025	20.0
6.809045226130653	20.0
7.010050251256281	20.0
7.211055276381909	20.0
7.4120603015075375	20.0
7.613065326633166	20.0
7.814070351758794	20.0
8.015075376884422	20.0
8.21608040201005	20.0
8.417085427135678	20.0
8.618090452261306	20.0
8.819095477386934	20.0
9.020100502512562	20.0
9.22110552763819	20.0
9.422110552763819	20.0
9.623115577889447	20.0
9.824120603015075	20.0
10.025125628140703	20.0
10.226130653266331	20.0
10.42713567839196	20.0
10.628140703517587	20.0
10.829145728643216	20.0
11.030150753768844	20.0
11.231155778894472	20.0
11.4321608040201	20.0
11.633165829145728	20.0
11.834170854271356	20.0
12.035175879396984	20.0
12.236180904522612	20.0
12.43718592964824	20.0
12.638190954773869	20.0
12.839195979899497	20.0
13.040201005025127	20.0
13.241206030150755	20.0
13.442211055276383	20.0
13.643216080402011	20.0
13.84422110552764	20.0
14.045226130653267	20.0
14.246231155778895	20.0
14.447236180904524	20.0
14.648241206030152	20.0
14.84924623115578	20.0
15.050251256281408	20.0
15.251256281407036	20.0
15.452261306532664	20.0
15.653266331658292	20.0
15.85427135678392	20.0
16.05527638190955	20.0
16.256281407035175	20.0
16.457286432160807	20.0
16.65829145728643	20.0
16.859296482412063	20.0
17.060301507537687	20.0
17.26130653266332	20.0
17.462311557788944	20.0
17.663316582914575	20.0
17.8643216080402	20.0
18.06532663316583	20.0
18.266331658291456	20.0
18.467336683417088	20.0
18.668341708542712	20.0
18.869346733668344	20.0
19.07035175879397	20.0
19.2713567839196	20.0
19.472361809045225	20.0
19.673366834170857	20.0
19.87437185929648	20.0
20.075376884422113	20.0
20.276381909547737	20.0
20.47738693467337	20.0
20.678391959798994	20.0
20.879396984924625	20.0
21.080402010050253	20.0
21.28140703517588	20.0
21.48241206030151	20.0
21.683417085427138	20.0
21.884422110552766	20.0
22.085427135678394	20.0
22.286432160804022	20.0
22.48743718592965	20.0
22.68844221105528	20.0
22.889447236180906	20.0
23.090452261306535	20.0
23.291457286432163	20.0
23.49246231155779	20.0
23.69346733668342	20.0
23.894472361809047	20.0
24.095477386934675	20.0
24.296482412060303	20.0
24.49748743718593	20.0
24.69849246231156	20.0
24.899497487437188	20.0
25.100502512562816	20.0
25.301507537688444	20.0
25.502512562814072	20.0
25.7035175879397	20.0
25.90452261306533	20.0
26.105527638190956	20.0
26.306532663316585	20.0
26.507537688442213	20.0
26.70854271356784	20.0
26.90954773869347	20.0
27.110552763819097	20.0
27.311557788944725	20.0
27.512562814070353	20.0
27.71356783919598	20.0
27.91457286432161	20.0
28.115577889447238	20.0
28.316582914572866	20.0
28.517587939698494	20.0
28.718592964824122	20.0
28.91959798994975	20.0
29.12060301507538	20.0
29.321608040201006	20.0
29.522613065326635	20.0
29.723618090452263	20.0
29.92462311557789	20.0
30.12562814070352	20.0
30.326633165829147	20.0
30.527638190954775	20.0
30.728643216080403	20.0
30.92964824120603	20.0
31.13065326633166	20.0
31.331658291457288	20.0
31.532663316582916	20.0
31.733668341708544	20.0
31.934673366834172	20.0
32.1356783919598	20.0
32.336683417085425	20.0
32.537688442211056	20.0
32.73869346733669	20.0
32.93969849246231	20.0
33.14070351758794	20.0
33.34170854271357	20.0
33.5427135678392	20.0
33.743718592964825	20.0
33.94472361809045	20.0
34.14572864321608	20.0
34.34673366834171	20.0
34.54773869346734	20.0
34.74874371859296	20.0
34.949748743718594	20.0
35.150753768844226	20.0
35.35175879396985	20.0
35.552763819095475	20.0
35.753768844221106	20.0
35.95477386934674	20.0
36.15577889447236	20.0
36.35678391959799	20.0
36.55778894472362	20.0
36.75879396984925	20.0
36.959798994974875	20.0
37.16080402010051	20.0
37.36180904522613	20.0
37.56281407035176	20.0
37.76381909547739	20.0
37.96482412060302	20.0
38.165829145728644	20.0
38.366834170854275	20.0
38.5678391959799	20.0
38.76884422110553	20.0
